state_code,county_code,site_num,parameter_code,poc,latitude,longitude,datum,parameter_name,date_local,time_local,date_gmt,time_gmt,sample_measurement,units_of_measure,mdl,uncertainty,qualifier,method_type,method_code,method_name,state_name,county_name,date_of_last_change
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-05-10,01:00,1993-05-10,06:00,61.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-05-11,01:00,1993-05-11,06:00,64.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-05-12,01:00,1993-05-12,06:00,71.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-05-13,01:00,1993-05-13,06:00,61.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-05-14,01:00,1993-05-14,06:00,54.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-05-15,01:00,1993-05-15,06:00,56.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-05-16,01:00,1993-05-16,06:00,66.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-05-17,01:00,1993-05-17,06:00,61.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-05-18,01:00,1993-05-18,06:00,61.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-05-19,01:00,1993-05-19,06:00,56.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-05-20,01:00,1993-05-20,06:00,56.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-05-21,01:00,1993-05-21,06:00,49.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-05-22,01:00,1993-05-22,06:00,50.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-05-23,01:00,1993-05-23,06:00,52.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-05-24,01:00,1993-05-24,06:00,62.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-05-25,01:00,1993-05-25,06:00,68.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-05-26,01:00,1993-05-26,06:00,68.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-05-27,01:00,1993-05-27,06:00,55.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-05-28,01:00,1993-05-28,06:00,66.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-05-29,01:00,1993-05-29,06:00,69.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-05-30,01:00,1993-05-30,06:00,54.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-05-31,01:00,1993-05-31,06:00,59.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-06-01,01:00,1993-06-01,06:00,63.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-06-02,01:00,1993-06-02,06:00,49.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-06-03,01:00,1993-06-03,06:00,57.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-06-04,01:00,1993-06-04,06:00,61.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-06-05,01:00,1993-06-05,06:00,59.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-06-06,01:00,1993-06-06,06:00,60.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-06-07,01:00,1993-06-07,06:00,55.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-06-08,01:00,1993-06-08,06:00,64.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-06-09,01:00,1993-06-09,06:00,68.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-06-10,01:00,1993-06-10,06:00,71.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-06-11,01:00,1993-06-11,06:00,77.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-06-12,01:00,1993-06-12,06:00,69.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-06-13,01:00,1993-06-13,06:00,61.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-06-14,01:00,1993-06-14,06:00,58.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-06-15,01:00,1993-06-15,06:00,64.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-06-16,01:00,1993-06-16,06:00,68.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-06-17,01:00,1993-06-17,06:00,61.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-06-18,01:00,1993-06-18,06:00,71.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-06-19,01:00,1993-06-19,06:00,74.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-06-20,01:00,1993-06-20,06:00,73.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-06-21,01:00,1993-06-21,06:00,71.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-06-22,01:00,1993-06-22,06:00,70.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-06-23,01:00,1993-06-23,06:00,71.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-06-24,01:00,1993-06-24,06:00,62.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-06-25,01:00,1993-06-25,06:00,63.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-06-26,01:00,1993-06-26,06:00,69.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-06-27,01:00,1993-06-27,06:00,70.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-06-28,01:00,1993-06-28,06:00,68.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-06-29,01:00,1993-06-29,06:00,75.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-06-30,01:00,1993-06-30,06:00,71.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-07-01,01:00,1993-07-01,06:00,71.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-07-02,01:00,1993-07-02,06:00,70.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-07-03,01:00,1993-07-03,06:00,72.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-07-04,01:00,1993-07-04,06:00,71.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-07-05,01:00,1993-07-05,06:00,73.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-07-06,01:00,1993-07-06,06:00,77.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-07-07,01:00,1993-07-07,06:00,77.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-07-08,01:00,1993-07-08,06:00,78.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-07-09,01:00,1993-07-09,06:00,77.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-07-10,01:00,1993-07-10,06:00,80.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-07-11,01:00,1993-07-11,06:00,79.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-07-12,01:00,1993-07-12,06:00,77.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-07-13,01:00,1993-07-13,06:00,74.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-07-14,01:00,1993-07-14,06:00,75.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-07-15,01:00,1993-07-15,06:00,74.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-07-16,01:00,1993-07-16,06:00,71.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-07-17,01:00,1993-07-17,06:00,67.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-07-18,01:00,1993-07-18,06:00,63.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-07-19,01:00,1993-07-19,06:00,75.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-07-21,01:00,1993-07-21,06:00,75.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-07-22,01:00,1993-07-22,06:00,72.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-07-23,01:00,1993-07-23,06:00,67.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-07-24,01:00,1993-07-24,06:00,64.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-07-25,01:00,1993-07-25,06:00,74.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-07-26,01:00,1993-07-26,06:00,74.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-07-27,01:00,1993-07-27,06:00,75.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-07-28,01:00,1993-07-28,06:00,74.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-07-29,01:00,1993-07-29,06:00,79.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-07-30,01:00,1993-07-30,06:00,74.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-07-31,01:00,1993-07-31,06:00,66.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-08-01,01:00,1993-08-01,06:00,66.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-08-02,01:00,1993-08-02,06:00,72.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-08-03,01:00,1993-08-03,06:00,72.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-08-04,01:00,1993-08-04,06:00,75.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-08-05,01:00,1993-08-05,06:00,68.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-08-06,01:00,1993-08-06,06:00,68.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-08-07,01:00,1993-08-07,06:00,64.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-08-08,01:00,1993-08-08,06:00,66.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-08-09,01:00,1993-08-09,06:00,67.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-08-10,01:00,1993-08-10,06:00,67.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-08-11,01:00,1993-08-11,06:00,68.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-08-12,01:00,1993-08-12,06:00,64.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-08-13,01:00,1993-08-13,06:00,70.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-08-14,01:00,1993-08-14,06:00,68.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-08-15,01:00,1993-08-15,06:00,70.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-08-16,01:00,1993-08-16,06:00,69.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-08-17,01:00,1993-08-17,06:00,75.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-08-18,01:00,1993-08-18,06:00,68.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
24,003,0014,62101,1,38.9025,-76.653056,NAD83,Outdoor Temperature,1993-08-19,01:00,1993-08-19,06:00,69.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Maryland,Anne Arundel,
